Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,label
0.8150595,0.8036151,-0.08528289,0.9652575,0.3666762,0.3565204,0.10278091,1.0218637,0.5141569,0.10795314,0.28465906,0.7077127,0.8213282,0.3016563,0.6640993,0.8475134,0.54994947,0.24973705,0.52912086,0.6436831,6
0.8150595,0.8036151,0.16104417,0.9652575,0.3666762,0.3565204,0.37954134,1.0218637,0.5141569,0.10795314,0.101341166,0.7077127,0.8213282,0.3016563,0.6042489,0.8475134,0.54994947,0.24973705,0.6585536,0.6436831,6
0.8150595,0.8036151,0.17862332,0.9652575,0.3666762,0.3565204,0.41682237,1.0218637,0.5141569,0.10795314,0.101341166,0.7077127,0.8213282,0.3016563,0.6096208,0.8475134,0.54994947,0.24973705,0.66061157,0.6436831,6
0.8150595,0.8036151,0.20919643,0.9652575,0.3666762,0.3565204,0.23594,1.0218637,0.5141569,0.10795314,0.46016496,0.7077127,0.8213282,0.3016563,0.5671201,0.8475134,0.54994947,0.24973705,0.3236964,0.6436831,6
0.8150595,0.8036151,0.43942475,0.9652575,0.3666762,0.3565204,0.47638956,1.0218637,0.5141569,0.10795314,0.6307878,0.7077127,0.8213282,0.3016563,0.6014083,0.8475134,0.54994947,0.24973705,0.51962835,0.6436831,6
0.8150595,0.8036151,0.39975363,0.9652575,0.3666762,0.3565204,0.6387762,1.0218637,0.5141569,0.10795314,0.6301057,0.7077127,0.8213282,0.3016563,0.6826962,0.8475134,0.54994947,0.24973705,0.6131507,0.6436831,6
0.8150595,0.8036151,0.39975363,0.9652575,0.3666762,0.3565204,0.6387762,1.0218637,0.5141569,0.10795314,0.6301057,0.7077127,0.8213282,0.3016563,0.6826962,0.8475134,0.54994947,0.24973705,0.6131507,0.6436831,6
0.8150595,0.8036151,0.39975363,0.9652575,0.3666762,0.3565204,0.6387762,1.0218637,0.5141569,0.10795314,0.6301057,0.7077127,0.8213282,0.3016563,0.6826962,0.8475134,0.54994947,0.24973705,0.6131507,0.6436831,6
0.8150595,0.8036151,0.16081846,0.9652575,0.3666762,0.3565204,0.026484327,1.0218637,0.5141569,0.10795314,0.30040246,0.7077127,0.8213282,0.3016563,0.60204154,0.8475134,0.54994947,0.24973705,0.66565746,0.6436831,6
1.3972434,0.8036151,-0.41415918,1.4514046,1.279388,0.3565204,-0.5482493,0.96853244,0.9495086,0.10795314,0.07850766,0.97709423,0.83044,0.3016563,0.61115074,1.0649713,0.435233,0.24973705,0.6447548,0.46786317,6
1.2630825,0.8036151,-0.5079151,1.5065945,1.1360707,0.3565204,-0.6350626,1.023918,0.9474568,0.10795314,-0.120686024,0.9082678,0.7558183,0.3016563,0.5863931,1.1601821,0.37782612,0.24973705,0.57400125,0.5747609,6
1.2630825,0.8036151,-0.5079151,1.5065945,1.1360707,0.3565204,-0.6350626,1.023918,0.9474568,0.10795314,-0.120686024,0.9082678,0.7558183,0.3016563,0.5863931,1.1601821,0.37782612,0.24973705,0.57400125,0.5747609,6
0.36891013,0.8036151,-0.4699104,-0.1399649,-0.2722622,0.3565204,-0.2005297,-0.07024257,0.27331007,0.10795314,0.25640333,0.68829787,0.5920138,0.3016563,0.5254711,0.65042216,0.03152113,0.24973705,0.4614905,0.576715,6
0.33319947,0.8036151,-0.080869,-0.10547225,-0.31552914,0.3565204,0.1396881,-0.17125592,0.22700396,0.10795314,0.24276434,0.5380069,0.56659263,0.3016563,0.6709783,0.637371,0.009121118,0.24973705,0.43385756,0.55541676,6
1.3413868,0.8036151,0.010288554,-0.10547225,1.197776,0.3565204,0.31697625,-0.17125592,1.0940707,0.10795314,-0.13668753,0.5380069,0.5879864,0.3016563,0.6910332,0.637371,0.41785786,0.24973705,0.33910662,0.55541676,6
1.3413868,0.8036151,0.010288554,-0.10547225,1.197776,0.3565204,0.31697625,-0.17125592,1.0940707,0.10795314,-0.13668753,0.5380069,0.5879864,0.3016563,0.6910332,0.637371,0.41785786,0.24973705,0.33910662,0.55541676,6
1.3413868,0.8036151,0.5297169,-0.10547225,1.197776,0.3565204,0.27956206,-0.17125592,1.0940707,0.10795314,0.43561354,0.5380069,0.5879864,0.3016563,0.4154056,0.637371,0.41785786,0.24973705,0.4799986,0.55541676,6
1.3413868,0.8036151,0.12360935,-0.10547225,1.197776,0.3565204,0.13482164,-0.17125592,1.0940707,0.10795314,0.40219083,0.5380069,0.5879864,0.3016563,0.59157294,0.637371,0.41785786,0.24973705,0.5589325,0.55541676,6
0.3717468,0.8036151,-0.6502831,0.49238694,0.62439066,0.3565204,-0.45192778,0.37811056,0.5021535,0.10795314,0.1870644,0.6023504,0.7078661,0.3016563,0.690567,0.6149304,0.4893451,0.24973705,0.4209703,0.395915,6
0.53021324,0.8036151,-0.17963958,0.6784122,0.5007398,0.3565204,-0.33611032,0.3340048,0.36599997,0.10795314,0.059015494,0.38115817,0.62827045,0.3016563,0.6072684,0.5379585,0.57068646,0.24973705,0.5210112,0.37387007,6
0.53021324,0.8036151,0.06011907,0.7216698,0.5007398,0.3565204,-0.21425068,0.07317436,0.36599997,0.10795314,0.040201046,0.30089864,0.62827045,0.3016563,0.5496864,0.5273804,0.57068646,0.24973705,0.71404195,0.45386612,6
0.53021324,0.8036151,0.14182125,0.7216698,0.5007398,0.3565204,0.054748528,0.07317436,0.36599997,0.10795314,0.39776674,0.30089864,0.62827045,0.3016563,0.7001616,0.5273804,0.57068646,0.24973705,0.653813,0.45386612,6
0.4402125,0.8036151,0.090917446,0.5408522,0.36045626,0.3565204,-0.05991623,0.4667409,0.6942779,0.10795314,0.37487313,0.6878833,0.76356345,0.3016563,0.63955176,0.7514143,0.47944865,0.24973705,0.5585927,0.37919164,6
0.42837393,0.8036151,0.43635362,0.65527034,0.24139808,0.3565204,0.23438948,0.6587854,0.5236323,0.10795314,0.55214375,0.5789313,0.7686734,0.3016563,0.57323974,0.8948179,0.45466265,0.24973705,0.46259186,0.3842087,6
0.683708,0.8036151,0.26858416,0.7113095,0.3198046,0.3565204,0.1996524,0.681612,0.58845097,0.10795314,0.4844181,0.5050593,0.73941165,0.3016563,0.47527558,0.88198376,0.3853791,0.24973705,0.5820619,0.3176646,6
0.69980913,0.8036151,0.3008025,0.70997065,0.40406495,0.3565204,0.23803374,0.6559617,0.4685492,0.10795314,0.35922635,0.318724,0.68560195,0.3016563,0.6004546,0.6843972,0.25390443,0.24973705,0.69631803,-0.054321468,6
0.35056487,0.8036151,-0.16467011,0.63381165,0.20621146,0.3565204,-0.03347008,0.55975616,0.71636885,0.10795314,0.46458393,0.8899589,0.5354973,0.3016563,0.55440104,0.5086919,0.4022165,0.24973705,0.4733675,0.3248021,6
0.48669666,0.8036151,-0.26211458,0.66473985,0.2936632,0.3565204,-0.1553644,0.49978393,0.71510214,0.10795314,0.29841515,0.90733296,0.866094,0.3016563,0.59946626,0.80899477,0.7135631,0.24973705,0.45733783,0.4335321,6
-0.29906765,0.8036151,0.37174764,-0.010903494,0.03334739,0.3565204,-0.048759095,0.32968313,0.4422125,0.10795314,0.25327873,0.60798806,0.7519762,0.3016563,0.7091039,0.8889109,0.45680127,0.24973705,0.5387845,0.41217387,6
0.31659082,0.8036151,0.28847244,0.27941895,0.16445193,0.3565204,-0.07510046,0.08852499,0.26809224,0.10795314,0.27885684,0.56552094,0.80585235,0.3016563,0.6100416,0.49135086,0.83083373,0.24973705,0.48975742,0.3165917,6
0.46663988,0.8036151,-0.08723258,0.31564766,0.35022184,0.3565204,-0.14240494,0.06973675,0.76971245,0.10795314,0.19192661,0.79846454,0.74625045,0.3016563,0.7361145,0.6197838,0.70456934,0.24973705,0.6153987,0.3521982,6
0.11243278,0.8036151,0.15347649,0.23026511,0.44979918,0.3565204,-0.10147012,0.25385213,0.44416896,0.10795314,0.17666969,0.5245345,0.69769156,0.3016563,0.7985919,0.6858565,0.6084758,0.24973705,0.5913054,0.26319346,6
0.35123152,0.8036151,-0.039082233,0.32787734,0.47676814,0.3565204,-0.25047335,0.5887059,0.71036863,0.10795314,0.07040575,0.26081014,0.652118,0.3016563,0.7045132,0.64810175,0.58130103,0.24973705,0.5833878,0.36631727,6
0.35123152,0.8036151,-0.08663485,0.32787734,0.47676814,0.3565204,-0.26005536,0.5887059,0.71036863,0.10795314,0.23232973,0.26081014,0.652118,0.3016563,0.68937325,0.64810175,0.58130103,0.24973705,0.44079232,0.36631727,6
0.6436422,0.8036151,-0.27942464,0.59943235,0.23859876,0.3565204,-0.33409807,0.23427989,0.882709,0.10795314,0.043063547,0.78380847,0.6429881,0.3016563,0.6162785,0.5675112,0.40385443,0.24973705,0.44901994,0.5197364,6
0.41112486,0.8036151,0.24601072,0.5389106,0.28712216,0.3565204,0.231168,0.34411415,0.91943425,0.10795314,0.6093041,0.74810046,0.5202124,0.3016563,0.64749724,0.6651947,0.29502943,0.24973705,0.4091104,0.4204963,6
-0.3002999,0.8036151,0.39843836,0.5755814,-0.07388813,0.3565204,0.25752488,0.49532706,0.5666602,0.10795314,0.5469705,0.74803066,0.84644777,0.3016563,0.6734838,0.75452656,0.22058845,0.24973705,0.5057263,0.42171,6
-0.007808593,0.8036151,0.26071155,0.07174859,0.20159854,0.3565204,0.35819677,0.32452103,0.623443,0.10795314,0.25196785,0.7920615,0.86304986,0.3016563,0.6148492,0.9472339,0.38232204,0.24973705,0.4489226,0.614214,6
0.15976511,0.8036151,0.1550651,0.26587567,0.43709025,0.3565204,0.12949316,0.53708196,0.55149066,0.10795314,-0.052899268,0.7920615,0.90831625,0.3016563,0.67996585,1.0639571,0.5079084,0.24973705,0.6552196,0.46184337,6
0.13867284,0.8036151,-0.42325127,0.14083041,0.09531,0.3565204,-0.35307828,-0.13550587,0.5637576,0.10795314,-0.073191635,0.3984982,0.69240505,0.3016563,0.65476143,0.58173823,0.370768,0.24973705,0.73441917,0.37983936,6
0.36450908,0.8036151,-0.3485055,0.36774123,0.27379224,0.3565204,-0.23207551,0.16709794,0.69756895,0.10795314,0.20563102,0.87984663,0.8509062,0.3016563,0.5625589,0.64654666,0.49431223,0.24973705,0.5177481,0.4286141,6
0.65957004,0.8036151,-0.004523545,0.6281731,0.4358016,0.3565204,0.11791206,0.40366435,0.65172565,0.10795314,0.2434302,0.8807379,1.0328939,0.3016563,0.6678836,0.6521059,0.58952177,0.24973705,0.622046,0.40145367,6
0.72387207,0.8036151,0.22623892,0.70452315,0.47298995,0.3565204,0.31542233,0.45563918,0.65172565,0.10795314,0.41673774,0.86946154,1.0235791,0.3016563,0.7735196,0.6168278,0.5201725,0.24973705,0.7176281,0.27890196,6
0.27647063,0.8036151,0.4667014,0.10890311,0.40957943,0.3565204,0.34266236,0.109132916,0.6660683,0.10795314,0.42519274,0.36029148,0.7872317,0.3016563,0.8360227,0.6640349,0.48061496,0.24973705,0.5496322,0.40599477,6
0.27520505,0.8036151,0.24251842,0.17789696,0.42589745,0.3565204,0.08672217,0.11497531,0.6563038,0.10795314,0.32397822,0.279232,0.8193364,0.3016563,0.7827121,0.68025815,0.4452888,0.24973705,0.49582204,0.3759138,6
0.26094604,0.8036151,-0.18856388,0.13126563,0.43587074,0.3565204,-0.14781848,0.37794024,0.87882066,0.10795314,0.35679132,0.81063,0.6869426,0.3016563,0.8115628,0.85420275,0.48880777,0.24973705,0.59822375,0.47418404,6
0.5755206,0.8036151,-0.21404308,-0.0180019,0.80373025,0.3565204,-0.1372948,0.055001862,0.39589298,0.10795314,0.23423168,0.41687825,0.6206407,0.3016563,0.67505753,0.73998165,0.49028772,0.24973705,0.63705426,0.5656899,6
0.66201025,0.8036151,0.2392445,0.008562036,1.0008793,0.3565204,0.09514549,0.006905014,0.38008606,0.10795314,0.04966784,0.18047488,0.58851606,0.3016563,0.48822403,0.7735715,0.43324032,0.24973705,0.5026243,0.5832013,6
0.8702444,0.8036151,0.64412194,0.008562036,0.58794206,0.3565204,0.12825535,0.006905014,0.47543994,0.10795314,0.5542572,0.18047488,0.86521554,0.3016563,0.7192927,0.7735715,0.83115655,0.24973705,0.4787985,0.5832013,6
0.8144146,0.8036151,0.6937619,0.008562036,0.5402133,0.3565204,0.37295067,0.006905014,0.4758128,0.10795314,0.55528224,0.18047488,0.867591,0.3016563,0.671561,0.7735715,0.80252415,0.24973705,0.36214003,0.5832013,6
0.7558755,0.8036151,0.52129126,0.008562036,0.48788524,0.3565204,0.40805835,0.006905014,0.19270355,0.10795314,0.23361209,0.18047488,0.8712115,0.3016563,0.7739072,0.7735715,0.7556908,0.24973705,0.5127123,0.5832013,6
0.47868824,0.8036151,-0.15073067,0.38993844,0.12229532,0.3565204,-0.014006879,0.20468274,0.43889022,0.10795314,0.3819876,0.3962941,0.8269092,0.3016563,0.53565437,0.53819984,0.7510287,0.24973705,0.48982176,0.5752414,6
0.4578126,0.8036151,0.5839609,0.33323452,-0.16170534,0.3565204,0.51957154,0.032268368,0.3661358,0.10795314,0.70002306,0.35373995,0.7622908,0.3016563,0.7190506,0.48478884,0.78914374,0.24973705,0.51999336,0.6599157,6
0.4578126,0.8036151,0.29236266,-0.025589775,-0.16170534,0.3565204,0.30495355,-0.05303029,0.3661358,0.10795314,0.7172995,0.10463221,0.7622908,0.3016563,0.5359282,0.7301574,0.78914374,0.24973705,0.57803315,0.4710114,6
0.22338252,0.8036151,-0.8787369,0.12477844,-0.01107509,0.3565204,-0.34335643,0.09741011,0.33531365,0.10795314,0.031007277,0.3880414,0.7535711,0.3016563,0.61912024,0.70582694,0.9381545,0.24973705,0.48660618,0.65073144,6
0.26369855,0.8036151,0.7499518,0.11124576,0.13434479,0.3565204,0.84270096,0.27205124,0.14462845,0.10795314,0.9765754,0.34558278,0.7323861,0.3016563,0.8415995,0.659548,0.6923599,0.24973705,0.5173985,0.7446797,6
0.10062033,0.8036151,0.4022877,0.26899332,-0.001370031,0.3565204,0.40688223,0.30408633,0.26590642,0.10795314,0.7879412,0.56383353,0.8468352,0.3016563,0.6046247,0.6277932,0.86078095,0.24973705,0.42749542,0.6600643,6
0.12636642,0.8036151,0.11684803,0.31945273,0.043326672,0.3565204,0.04671292,0.29171684,0.37560552,0.10795314,0.4830966,0.6177474,0.83895004,0.3016563,0.49459052,0.6817051,0.86785305,0.24973705,0.33268327,0.6910134,6
0.043784603,0.8036151,0.20810768,0.82203686,0.084006995,0.3565204,-0.022719711,0.2689795,0.37560552,0.10795314,0.38112143,0.37666434,0.82529986,0.3016563,0.73404443,0.8266089,0.8691229,0.24973705,0.4002213,0.36156973,6
0.043784603,0.8036151,-0.090733014,0.7818978,0.084006995,0.3565204,-0.23120305,0.33117476,0.37560552,0.10795314,0.048336353,0.46740165,0.82529986,0.3016563,0.6734759,0.8080504,0.8691229,0.24973705,0.5911552,0.40788,6
0.22618563,0.8036151,-0.081229575,0.051738713,0.064287454,0.3565204,-0.30212796,0.21859773,0.88756317,0.10795314,0.009427388,0.8041146,1.0141344,0.3016563,0.6879193,0.7575149,0.8598575,0.24973705,0.67068577,0.5810146,6
0.37120464,0.8036151,-0.2467328,0.45859784,0.18081857,0.3565204,-0.40488386,0.29003772,0.8980782,0.10795314,0.1363866,0.8279664,0.82262605,0.3016563,0.72377074,0.70953614,0.7313842,0.24973705,0.6949334,0.48385158,6
0.7078994,0.8036151,0.6489506,1.0182478,0.3067566,0.3565204,0.39005992,0.4140341,0.12054688,0.10795314,0.75161725,0.6086233,0.70924044,0.3016563,0.7866646,0.66333234,0.62155116,0.24973705,0.3257821,0.4412932,6
0.7830626,0.8036151,0.6738717,0.6482651,0.32991815,0.3565204,0.4235699,0.27840742,0.09067421,0.10795314,0.7536455,0.56714547,0.71614426,0.3016563,0.63741285,0.81603724,0.6622114,0.24973705,0.42403442,0.5879414,6
0.60278255,0.8036151,0.6162474,0.7214644,0.115076,0.3565204,0.4304009,0.2606615,0.5162708,0.10795314,0.58272725,0.56207967,0.8506172,0.3016563,0.7458341,0.7915268,0.7072584,0.24973705,0.591815,0.584305,6
0.001481835,0.8036151,0.2417274,0.23488192,0.19261868,0.3565204,-0.29093066,0.20679365,0.33701602,0.10795314,0.23944888,0.69907653,0.7829442,0.3016563,0.83663416,0.7126367,0.899928,0.24973705,0.58233345,0.88510895,6
0.35342962,0.64363414,0.13946533,0.32860556,0.35131782,0.44980344,0.12328642,0.6191571,0.38463342,0.003327866,0.34809113,0.4471507,0.69000626,0.068631925,0.2581098,0.76465255,0.6720633,0.05285014,0.18765126,0.90242803,6
0.35342962,0.37725365,-0.010509376,1.1665918,0.35131782,0.29232055,-0.12514602,1.22222,0.38463342,0.14699334,0.21792825,1.3001449,0.69000626,0.24905236,0.29625478,0.9352032,0.6720633,-0.05733014,0.12668967,0.43675318,6
0.35342962,0.38927,0.23606825,0.64782417,0.35131782,0.20872965,-0.062261306,0.5695484,0.38463342,0.5310902,0.15401097,0.6847078,0.69000626,0.19503751,0.314877,0.90291923,0.6720633,0.078677006,0.17934081,0.44110927,6
0.35342962,0.47756302,0.87454087,0.7436819,0.35131782,0.38064122,0.6124293,0.52024984,0.38463342,0.49229792,0.742434,0.56635,0.69000626,0.17170526,0.24690993,0.9695865,0.6720633,0.16752635,0.090883724,0.4577926,6
0.35342962,0.8669058,0.9110265,0.7436819,0.35131782,0.6439837,0.7063832,0.52024984,0.38463342,0.6202166,0.71374124,0.56635,0.69000626,0.3700315,0.38567865,0.9695865,0.6720633,0.23167707,0.2665366,0.4577926,6
0.35342962,0.61397326,0.7106257,0.7436819,0.35131782,0.22482544,0.4919669,0.52024984,0.38463342,0.52798814,0.5946091,0.56635,0.69000626,0.4645865,0.48479348,0.9695865,0.6720633,0.09200278,0.43817347,0.4577926,6
0.35342962,0.035720415,0.93887365,0.7436819,0.35131782,-0.14577943,0.7682317,0.52024984,0.38463342,-0.001802484,0.57311696,0.56635,0.69000626,0.41801065,0.48090482,0.9695865,0.6720633,-0.05673678,0.51943225,0.4577926,6
0.35342962,0.035720415,0.93887365,0.7436819,0.35131782,-0.14577943,0.7682317,0.52024984,0.38463342,-0.001802484,0.57311696,0.56635,0.69000626,0.41801065,0.48090482,0.9695865,0.6720633,-0.05673678,0.51943225,0.4577926,6
0.35342962,0.035720415,0.93887365,0.7436819,0.35131782,-0.14577943,0.7682317,0.52024984,0.38463342,-0.001802484,0.57311696,0.56635,0.69000626,0.41801065,0.48090482,0.9695865,0.6720633,-0.05673678,0.51943225,0.4577926,6
0.35342962,0.89521915,0.6099671,0.7436819,0.35131782,0.524772,0.3830364,0.52024984,0.38463342,0.49797744,0.091603145,0.56635,0.69000626,0.24491186,0.1421982,0.9695865,0.6720633,-0.18911685,0.03345824,0.4577926,6
0.35342962,0.9076242,0.6681396,0.7436819,0.35131782,0.5793235,0.46041852,0.52024984,0.38463342,0.43222228,0.00133048,0.56635,0.69000626,0.12572567,0.14150763,0.9695865,0.6720633,-0.19410284,0.1439895,0.4577926,6
0.35342962,0.7349977,0.9073135,0.7436819,0.35131782,0.4851784,0.7712139,0.52024984,0.38463342,0.45214388,0.64048445,0.56635,0.69000626,0.1947875,0.30196992,0.9695865,0.6720633,0.06704318,0.19608985,0.4577926,6
0.35342962,0.8433242,0.97049445,0.7436819,0.35131782,0.6935493,0.80981815,0.52024984,0.38463342,0.6664092,0.65051526,0.56635,0.69000626,0.25453356,0.101201534,0.9695865,0.6720633,0.13452458,0.31309795,0.4577926,6
0.35342962,0.48764694,0.6935433,0.7436819,0.35131782,0.45027775,0.3096035,0.52024984,0.38463342,0.65878344,0.46725026,0.56635,0.69000626,0.16511233,0.36129615,0.9695865,0.6720633,-0.007392066,0.047234964,0.4577926,6
0.35342962,0.3426184,0.024771797,0.7436819,0.35131782,0.08618926,-0.1468148,0.52024984,0.38463342,0.21643087,0.120155156,0.56635,0.69000626,0.23791261,0.21293406,0.9695865,0.6720633,-0.029833522,0.077033535,0.4577926,6
0.35342962,0.86877304,0.70325184,0.7436819,0.35131782,0.79844487,0.4605572,0.52024984,0.38463342,0.81269133,0.41879746,0.56635,0.69000626,0.18167742,0.22155315,0.9695865,0.6720633,-0.01174591,0.13376138,0.4577926,6
0.35342962,1.0423725,0.6731477,0.7436819,0.35131782,0.89313126,0.25139427,0.52024984,0.38463342,0.7865557,0.43490836,0.56635,0.69000626,0.3035878,0.47120178,0.9695865,0.6720633,0.18273501,0.5100259,0.4577926,6
0.35342962,0.9811161,0.64193803,0.342826,0.35131782,0.71958166,0.27852708,-0.19379655,0.38463342,0.4098693,0.40239814,0.3675603,0.69000626,0.338502,0.19675048,0.79589176,0.6720633,0.20549572,0.20978862,0.5559384,6
0.35342962,0.6187569,0.3498211,0.2986025,0.35131782,0.36077675,0.1189435,0.020305026,0.38463342,0.3788223,0.35091785,0.5004552,0.69000626,0.41042376,0.24693431,0.76909536,0.6720633,0.30466795,0.20883872,0.5652982,6
0.35342962,0.8301577,0.41034517,0.3187476,0.35131782,0.56431496,0.296808,0.21098182,0.38463342,0.46125665,0.17820731,0.34240037,0.69000626,0.40726206,0.4127475,0.69359994,0.6720633,0.23843613,0.35829487,0.5221966,6
0.35342962,0.7411951,0.38833085,0.3187476,0.35131782,0.39638716,0.23227908,0.21098182,0.38463342,0.6220502,0.39386892,0.34240037,0.69000626,0.40323958,0.4089422,0.69359994,0.6720633,0.20972869,0.06940457,0.5221966,6
0.35342962,0.70464236,0.91127527,0.3187476,0.35131782,0.22998449,0.68278056,0.21098182,0.38463342,0.61279213,0.73775434,0.34240037,0.69000626,0.35127977,0.32230967,0.69359994,0.6720633,0.107628986,0.026251527,0.5221966,6
0.35342962,0.0879502,0.48249766,0.48128211,0.35131782,-0.05250415,0.32892492,0.062530704,0.38463342,0.059889276,0.69857746,0.7088063,0.69000626,0.2641807,0.343557,0.7280588,0.6720633,0.12235926,0.21096112,0.6217332,6
0.35342962,0.23503827,-0.22259445,0.5064574,0.35131782,0.001794047,-0.069582716,0.1922051,0.38463342,0.036198057,0.34164795,0.7613826,0.69000626,0.29614162,0.36868608,0.7133759,0.6720633,0.122486286,0.22138563,0.60418224,6
0.35342962,0.35207498,0.8510284,0.5985416,0.35131782,0.12884177,0.51741266,0.23679234,0.38463342,0.004358784,0.6193978,0.6744161,0.69000626,0.32988635,0.38931945,0.6830154,0.6720633,0.1390242,0.2081997,0.64387816,6
0.35342962,0.42682514,1.1544595,0.5985416,0.35131782,0.18952176,0.7678883,0.23679234,0.38463342,0.004358784,0.6193978,0.6744161,0.69000626,0.35187984,0.43297815,0.6830154,0.6720633,0.15813108,0.18945166,0.64387816,6
0.35342962,0.030846309,0.22106752,0.5985416,0.35131782,-0.049266886,0.038475588,0.23679234,0.38463342,0.349434,0.3457116,0.6744161,0.69000626,0.44013187,0.4674202,0.6830154,0.6720633,0.16636197,0.45872477,0.64387816,6
0.35342962,0.18609916,0.32967457,0.50331575,0.35131782,-0.05987079,0.21257287,0.039738096,0.38463342,0.28679156,0.51097316,0.31308877,0.69000626,0.42520937,0.5222006,0.76031923,0.6720633,0.21132503,0.3597978,0.60824615,6
0.35342962,0.81569934,0.56838095,0.50331575,0.35131782,0.46852374,0.36328354,0.039738096,0.38463342,0.5197794,0.43090317,0.31308877,0.69000626,0.45587882,0.53502434,0.76031923,0.6720633,0.2699187,0.2825466,0.60824615,6
0.35342962,0.6778391,0.5947273,0.50331575,0.35131782,0.29620066,0.4004797,0.039738096,0.38463342,0.42156813,0.34553266,0.31308877,0.69000626,0.33255652,0.5268025,0.76031923,0.6720633,0.22670706,0.27254456,0.60824615,6
0.35342962,0.5661675,0.5947273,0.50331575,0.35131782,0.38116625,0.4004797,0.039738096,0.38463342,0.1895968,0.34553266,0.31308877,0.69000626,0.1772467,0.5268025,0.76031923,0.6720633,0.19978192,0.27254456,0.60824615,6
0.35342962,0.20017353,0.5947273,0.50331575,0.35131782,0.31097755,0.4004797,0.039738096,0.38463342,-0.009386721,0.34553266,0.31308877,0.69000626,0.12430743,0.5268025,0.76031923,0.6720633,0.06047637,0.27254456,0.60824615,6
0.35342962,0.20017353,0.8927346,0.50331575,0.35131782,0.31097755,0.45498753,0.039738096,0.38463342,-0.009386721,0.6535613,0.31308877,0.69000626,0.12430743,0.5704125,0.76031923,0.6720633,0.06047637,0.37365782,0.60824615,6
1.7204826,0.20017353,0.7633929,0.50331575,1.6248984,0.31097755,0.38394916,0.039738096,1.1827431,-0.009386721,0.6532699,0.31308877,1.4418616,0.12430743,0.49109876,0.76031923,0.7127274,0.06047637,0.2641525,0.60824615,6
1.7204826,0.01950158,0.30774346,-0.34721032,1.6248984,-0.087912515,0.0890941,0.5944911,1.1827431,0.10984661,0.53810585,0.8152163,1.4418616,0.17236297,0.34040526,0.72579,0.7127274,0.22560291,0.31848827,0.5028835,6
1.7204826,0.8141951,0.24283859,-0.34721032,1.6248984,0.5643237,-0.12239867,0.5944911,1.1827431,0.4169265,0.08722523,0.8152163,1.4418616,0.3255545,0.2837781,0.72579,0.7127274,0.28438056,0.4207136,0.5028835,6
1.7204826,0.8549319,-0.46178964,-0.34721032,1.6248984,0.42263418,-0.28821024,0.5944911,1.1827431,0.39301768,-0.32232922,0.8152163,1.4418616,0.4231127,0.59790105,0.72579,0.7127274,0.17100106,0.67619455,0.5028835,6
1.7204826,-0.34604177,-0.45885783,0.1789566,1.6248984,-0.40685293,-0.33362088,0.15788415,1.1827431,0.03889129,0.1328978,0.75207746,1.4418616,0.42989957,0.5253862,0.73293,0.7127274,0.18872765,0.4815343,0.5297322,6
1.7204826,0.64148784,-0.19812709,0.29935586,1.6248984,0.64700115,-0.36210638,-0.002878895,1.1827431,0.9115768,0.12819321,0.58431846,1.4418616,0.6264483,0.4970565,0.82879204,0.7127274,0.15212789,0.13435335,0.3582062,6
1.7204826,0.7591651,-0.11163023,0.29935586,1.6248984,0.5912247,-0.33206475,-0.002878895,1.1827431,0.870733,0.12611799,0.58431846,1.4418616,0.60356957,0.4897537,0.82879204,0.7127274,0.100725025,0.08426493,0.3582062,6
1.7204826,0.3687447,-0.29014716,0.29935586,1.6248984,-0.00298842,-0.4925241,-0.002878895,1.1827431,0.32094923,0.2922593,0.58431846,1.4418616,0.57932746,0.39158225,0.82879204,0.7127274,0.2542621,0.2336708,0.3582062,6
1.7204826,0.5700509,-0.07879745,0.29935586,1.6248984,0.31369704,-0.24915068,-0.002878895,1.1827431,0.42277128,0.19113146,0.58431846,1.4418616,0.6075369,0.39291534,0.82879204,0.7127274,0.30634862,0.24800418,0.3582062,6
1.7204826,0.46267024,-0.009570604,0.29935586,1.6248984,0.15262151,-0.14573865,-0.002878895,1.1827431,0.64270556,0.14090106,0.58431846,1.4418616,0.5882685,0.31080252,0.82879204,0.7127274,0.34895515,0.20564781,0.3582062,6
1.7204826,0.3027539,-0.009570604,0.29935586,1.6248984,0.09884106,-0.14573865,-0.002878895,1.1827431,0.6328373,0.14090106,0.58431846,1.4418616,0.4505175,0.31080252,0.82879204,0.7127274,0.28127608,0.20564781,0.3582062,6
1.7204826,0.47531605,0.28166455,0.011667967,1.6248984,0.30765218,-0.47990027,0.4364177,1.1827431,0.50135326,-0.24735242,0.5699657,1.4418616,0.44427782,0.557861,0.8767261,0.7127274,0.030503063,0.1519639,0.65782046,6
1.7204826,0.6721006,0.4392768,0.011667967,1.6248984,0.44446555,-0.41409746,0.4364177,1.1827431,0.50135326,-0.3082279,0.5699657,1.4418616,0.5153192,0.5698636,0.8767261,0.7127274,0.10117301,0.08875293,0.65782046,6
